0.000000000000000000e+00,1.952824549246227059e-01,1.920278487523857880e+00,2.897267815486957332e+00,5.664723420107529606e+00,7.061452066818805662e+00,7.863528940371914189e+00,7.864270108886494803e+00,9.218286906227575628e+00,9.459242238925655855e+00,1.123562262211138574e+01,1.164976664066329626e+01,1.166746575850387302e+01,1.186548321273787643e+01,1.404560734573047753e+01,1.623470579043117823e+01,1.783029476853037920e+01,1.882298626202174319e+01,1.886123062178209508e+01,2.129966086815775128e+01
0.000000000000000000e+00,-1.973556726887957913e+00,-3.584622370906790145e+00,-4.205085864759874781e+00,-3.129880602790180433e+00,-1.435804469248565196e+00,-2.094679567580838953e+00,-2.542536478270512657e+00,-7.327229176784277875e-01,-1.115659059665484953e+00,-1.181209529501948463e+00,-2.894286788008863187e+00,-3.135093503459632558e+00,-3.027704907898959075e+00,-8.265232942376514735e-01,8.961262805348209071e-01,2.017159433838783045e+00,1.592203940259460548e+00,2.058586732000553532e-01,-2.429422813726536678e-02
